id	features
0	0.379534,0.106674,0.000000,0.177820,0.099891,0.534467,1.232331,0.085324,0.553326,0.736533,0.336374,0.785685,0.281892,0.000000,0.129177,0.000000,0.060946,0.980576,0.000000,0.410891,0.675117,0.581843,0.341000,0.350350,0.181345,0.080567,0.000000,0.000000,0.206657,0.047263,0.559719,1.269384,0.617743,0.363205,0.933960,0.078422,0.180308,0.483052,0.096156,0.065819,2.316574,0.759355,0.341479,0.372423,0.007911,0.580659,0.055312,0.000000,0.032266,0.460594,0.086926,0.000000,0.001409,0.132865,0.118253,2.219664,0.110303,0.000000,0.135528,0.183049,0.585920,0.384771,0.043751,0.009241,0.052443,0.405411,0.085374,0.302065,1.279173,0.000000,0.122825,0.252259,0.029817,0.032135,0.000000,0.285713,1.606422,0.392697,0.079117,0.257407,2.656821,0.102398,0.066596,0.162698,0.185437,0.487200,0.089897,0.031286,0.067439,0.004751,0.275965,0.173058,0.003027,0.231437,0.069987,1.946113,1.819978,0.090282,0.114965,0.338545,0.086135,0.004845,2.433854,0.773343,0.482827,0.099493,0.128412,0.330592,0.696184,1.125069,0.038800,0.314864,0.210096,0.833799,1.313372,0.022032,0.221762,0.619859,0.000000,2.022737,0.171934,2.943445,0.000000,0.821764,0.219613,0.070984,0.072101,1.831123,0.000000,0.064468,0.007528,0.511588,0.142555,0.123737,0.286650,2.248759,0.297041,0.155782,0.564599,1.966194,0.561217,0.237868,0.005736,0.124573,0.036188,0.057710,0.068029,0.363176,0.084252,0.122444,0.179729,0.000000,1.172580,0.024060,0.734630,1.943271,0.296650,0.000000,0.344381,0.197035,0.111571,0.585617,0.879061,0.093583,1.363061,1.334069,0.032014,0.000000,0.196449,0.204226,0.046209,0.556672,1.216490,1.222564,0.010757,0.355601,0.021920,1.351148,0.079108,0.697419,0.706740,0.025730,1.510502,0.002691,0.047046,0.066572,1.190592,0.681939,0.127973,0.078587,0.553840,0.083434,0.186443,0.461200,0.000000,0.054164,0.886786,0.017949,0.047739,0.776632,0.021677,0.000000,0.033665,0.001948,0.246676,0.535018,0.235629,0.190701,0.005355,0.045348,0.334730,1.129479,0.011264,0.389630,0.046695,0.781254,0.010258,0.546871,0.000000,0.673077,0.242826,0.028472,0.377993,0.334101,0.030404,0.002664,0.533359,0.011669,0.000000,0.424719,0.000000,0.086719,0.611522,0.000000,0.116676,0.056976,0.014220,1.559120,0.054085,0.088946,0.214069,0.033509,0.534038,0.312003,0.151205,0.211771,0.004273,1.861423,0.272378,0.056866,0.000000,0.000386,0.671145,0.380863,0.097778,0.296964,0.672866,0.001111,0.008289,0.554359,0.212210,0.772781,0.214688,0.080562,0.022701,0.055609,0.825891,0.837333,1.530871,1.160743,0.035385,0.074254,0.455394,0.001400,0.224830,2.970564,2.038884,0.025281,0.326288,0.066298,0.378939,0.769265,0.000000,0.127860,0.062332,0.293254,0.000000,0.254689,0.000000,0.474842,0.008551,0.642643,0.074866,0.000000,0.038148,0.818148,0.022679,0.085446,0.489579,0.023562,0.048584,3.514235,0.011013,0.062045,0.601713,0.298986,0.171937,0.969871,0.096812,0.514078,0.361304,0.278496,0.798430,0.000000,0.846782,0.265071,0.050645,0.199487,0.166224,0.620400,0.111857,0.338828,0.229113,0.171776,0.000000,0.378570,0.545742,0.154201,0.017980,1.153556,0.084104,0.287554,0.230970,0.041510,1.374862,0.053584,0.153851,0.015341,0.452794,0.000000,1.047009,0.280581,0.090186,0.061918,0.000000,0.000000,0.033092,1.453084,0.362963,0.164173,0.523873,0.530320,1.301988,0.865446,0.005286,0.670548,0.043866,0.222608,0.133291,1.458727,0.086212,0.056090,0.060471,1.708840,0.051681,0.313370,0.560338,0.045451,0.439108,0.658109,0.000000,0.554287,0.156393,0.029971,1.133896,0.119910,0.327414,1.025735,0.116574,0.137958,0.864255,2.799821,0.467919,0.575437,0.289804,0.140169,0.597931,0.127752,0.029099,0.249570,0.169397,0.074668,0.383967,0.191518,0.023080,1.109388,0.034039,0.309876,0.305313,0.192090,1.459349,0.000000,0.000000,0.146602,0.247619,0.230245,0.009652,0.166811,1.081913,0.000659,0.083551,0.611272,0.091982,1.403447,0.414856,0.374788,0.031124,0.000000,0.654051,0.432133,0.272609,3.124314,0.075102,0.081291,0.045605,0.000000,0.009559,0.229704,0.019560,0.101922,0.081066,0.061431,0.110132,0.000000,0.079534,0.072063,0.158402,0.064008,0.100137,1.134223,0.000000,0.063361,0.225270,0.148849,0.000000,0.004757,0.074443,0.000000,0.049472,0.078141,1.593445,0.640730,0.131359,0.636154,0.252869,0.070453,0.000000,8.960784,0.116583,0.067426,0.044636,0.787898,0.120173,0.271481,0.094445,0.618488,0.277015,1.136933,0.226301,0.466524,1.320498,0.123035,0.978106,0.195060,0.000000,1.872948,0.154717,0.117738,0.264468,0.370950,0.028215,0.188566,0.027452,0.692492,0.606457,0.073786,0.015745,0.000000,1.067728,0.100248,0.085948,1.466933,0.175312,0.000000,1.596454,0.039358,0.170227,0.278871,0.004673,1.011494,0.133014,0.000000,0.861095,0.425030,0.000000,1.472047,0.296551,0.025946,1.105321,0.400421,0.753702,2.112558,0.587424,0.327051,0.198039,0.180956,0.875830,0.064469,0.392189,0.000000,0.159064,0.083240,2.259008,2.886203,0.011257,0.110182,0.603787,0.072357,0.058989,0.860581,0.751148,0.306629,1.561438,0.153360,0.399912,0.744374,0.014340,0.067088,0.074634,0.189912,0.265904,0.000000,0.112871,0.327971,0.349262,0.911860,2.018612,0.066345,0.000000,0.019623,0.395841,0.000000,1.248542,0.011280,0.065252,0.217006,0.649902,0.290283,1.543535,0.234238,0.005815,0.594899,0.813334,0.087577,0.000000,0.321220,0.286208,0.017088,0.419861,0.099120,0.004216,0.235789,0.108739,0.000000,0.428574,0.644077,2.930371,0.549435,0.729143,0.063974,0.807620,0.446549,0.260748,0.214969,0.192458,0.611046,0.000000,1.348558,0.236611,0.000000,0.222451,0.845295,0.017632,0.295401,0.000773,0.620191,0.285227,0.744530,0.533389,0.043519,0.423610,0.092493,0.160877,1.769952,0.457418,0.113932,0.604700,0.923894,0.090562,0.132032,0.293426,0.763608,0.073830,0.346387,2.820453,0.113271,0.188729,1.135523,0.048781,0.513394,0.071218,0.009367,0.397205,2.275105,0.000000,0.000000,0.405308,1.060428,0.039260,0.876103,0.272786,0.198289,0.116092,0.013351,0.056096,1.126370,0.063724,0.000224,0.090603,0.846882,0.112668,1.001873,0.604011,0.561260,0.077283,0.006737,0.703419,0.025284,0.016322,1.158313,0.594034,0.055231,1.341514,0.780217,1.599097,2.005295,0.057470,0.034728,0.000000,0.318023,0.130720,0.008803,0.283501,0.941373,0.195083,0.053911,0.133098,0.268272,0.037654,0.151253,0.000000,0.065434,1.166080,0.042954,0.104904,0.081127,0.251642,0.120124,0.243810,0.588875,0.777027,0.141612,0.898589,0.208397,0.116937,0.000000,1.076572,0.026500,0.182703,0.010367,1.285031,0.012087,0.497646,0.096572,0.056684,0.000000,0.307310,0.805670,0.140224,0.020166,1.727150,0.150281,1.263533,0.175309,0.169458,0.545241,0.007785,0.321691,0.415542,0.017647,0.112051,0.041293,0.311238,0.221277,0.541098,0.003727,0.244319,0.026628,0.169359,0.074337,0.037468,0.028694,0.314760,0.266021,0.094217,0.187355,0.014132,0.176753,0.658503,0.000000,0.003617,0.397922,0.248896,0.086483,0.296069,0.429022,0.370569,0.529870,0.016568,0.303705,0.577678,0.052913,0.687133,0.703473,2.274437,0.103479,2.420501,0.231186,0.482022,0.015799,0.070224,0.331804,0.034577,0.032472,0.356760,0.384529,0.227162,0.436319,0.070275,0.354437,0.037365,0.147742,0.095311,0.072366,0.058713,0.254822,0.071069,0.000000,0.023148,0.132045,0.511678,0.007508,0.591438,0.002010,0.354271,0.387318,0.403272,0.158232,0.005468,0.024955,0.797651,0.342163,0.116416,0.568829,0.625616,0.002601,0.044076,0.441524,0.123166,1.204957,0.630890,0.133552,0.040482,0.183163,0.112350,0.264357,0.564148,0.193333,0.061913,0.000000,0.013103,0.000000,0.243054,0.493864,0.037228,0.218002,0.694223,0.196658,0.331275,0.004932,0.371855,0.141674,0.351763,0.093740,0.000000,0.131564,0.088579,0.072444,0.182823,0.186319,0.323520,1.506288,0.095842,0.031122,0.018742,0.020948,0.124590,0.366543,0.497013,0.144032,0.414153,0.250357,1.393213,0.166565,0.054501,0.127861,0.037853,0.071297,0.109664,0.126521,0.186331,0.188223,0.083763,0.000000,1.263416,1.462744,0.564191,0.000000,2.012458,0.074709,0.005904,0.008284,0.020814,0.000000,0.130011,0.020844,0.305142,0.130447,0.011345,0.000000,0.057803,0.709558,0.488497,0.384776,0.013385,1.465755,0.015235,0.909432,0.754602,1.887297,1.546362,0.276384,0.045065,0.489541,0.285432,0.541518,0.476032,0.866600,0.024237,0.000228,0.104045,0.070173,0.027824,0.375799,0.000000,0.039478,0.069459,0.657128,0.245688,0.017954,0.362079,0.100672,0.482520,0.006811,1.300977,0.165923,0.436650,0.190930,0.000000,0.553754,0.165508,0.553108,0.000000,0.058497,0.503084,0.799188,0.354007,1.161983,0.022563,0.000000,0.152573,0.000000,1.143881,0.069758,0.574576,0.000000,0.440282,0.121984,0.314639,0.283585,0.396260,0.042812,0.099350,0.070122,0.145371,0.030506,0.246512,0.000000,0.000000,0.117639,0.199231,0.035342,0.069150,0.437975,0.296333,0.379800,0.583852,0.596491,0.486677,0.000000,0.133681,0.654620,0.600840,0.291024,0.698441,2.250217,0.047863,0.330930,0.151764,0.000000,0.077489,0.341344,0.000000,0.081866,0.327398,0.264031,0.019593,0.236252,0.137332,0.013863,0.478076,0.047927,0.015218,0.295463,0.033339,0.000000,0.536322,1.060603,0.805443,0.000000,0.086374,1.184199,0.059711,0.132184,0.422693,0.024930,1.546648,0.454940,0.444777,0.001423,0.003854,0.171260,0.031153,0.243565,0.143560,0.115340,0.000000,0.270415,0.556887,0.002671,0.084892,0.022977,0.651091,0.379711,0.015393,0.026735,0.083243,0.183308,0.002487,0.025330,0.862591,0.138900,0.047776,0.318610,0.388069,0.604345,0.000000,0.113766,0.196206,1.271961,0.018520,0.018023,0.082649,0.000000,0.269931,0.525996,0.000000,0.157615,0.289296,0.518997,0.474213,2.390043,0.537079,0.004262,0.512902,0.150717,0.007342,0.000000,0.556354,0.166578,0.019775,0.408133,2.375114,0.077969,0.082316,0.035572,0.034649,0.384819,0.117328,0.023417,0.000000,0.000000,0.005481,0.393858,0.887836,0.000000,0.627366,0.019428,0.271300,0.065419,0.000000,0.030454,0.005428,0.036890,0.107459,0.261692,2.182713,0.306327,0.516098,0.000000,0.005697,0.015446,0.531417,0.149285,0.616492,0.751428,1.417032,1.049338,0.074154,0.004560,0.079087,0.005336,0.281316,0.782037,0.432898,0.561375,0.042360,3.840802,0.358297,0.225193,1.386564,1.523894,0.000000,0.137386,0.023916,0.277062,0.003311,0.309217,0.027647,0.133789,0.120228,1.204228,0.282798,0.855001,1.093319,0.049985,0.000000,0.152058,0.221134,0.222655,0.000000,0.036659,0.767237,0.571289,0.000000,0.065839,1.568192,0.927121,0.621114,0.084056,0.122663,0.361920,0.025056,0.112842,1.617376,0.195396,0.162219,0.153358,2.164676,0.009332,0.710921,0.006996,3.111490,0.591172,0.262818,0.000000,0.612646,0.958426,0.102581,0.237129,0.096867,0.094954,0.090574,0.038834,0.634755,0.000000,0.126315,0.267863,0.000000,0.252927,0.719676,1.446500,0.202963,1.190359,0.037384,0.368885,0.011638,0.000000,0.039160,0.263730,0.000000,1.521547,0.138403,0.049218,0.055362,0.254971,0.024598,0.000000,0.420483,0.000000,0.746287,0.052798,0.236169,0.185609,0.380730,0.032003,0.118733,2.923089,0.093338,0.000000,0.054353,0.000000,0.462931,0.350681,0.099801,0.168453,0.219657,0.016251,0.342697,0.446455,0.805513,1.261437,0.145030,0.000000,0.301647,1.854879,0.251994,0.039721,0.180297,0.199120,1.175028,0.058230,1.302574,1.324513,0.060151,0.113120,0.226223,0.000000,1.566535,0.000000,0.280309,0.039331,0.182154,0.053175,0.920239,0.766936,0.883034,0.129678,0.029226,0.505982,0.134923,0.121597,0.573582,0.519298,0.327018,0.487518,0.591915,0.034106,0.153308,0.873485,0.700296,0.173441,1.456547,0.089614,0.029608,0.000000,0.065231,0.989839,0.159872,0.438029,0.000000,0.838776,0.846176,0.433503,0.000000,0.302794,0.510706,0.109544,0.245232,0.000000,1.209428,0.223843,0.492721,0.036393,0.112806,0.018813,0.266694,0.617855,0.123429,0.122474,7.124030,0.075154,0.892958,0.400951,0.532492,0.017120,0.000000,1.128362,0.040450,0.724933,0.040033,0.138610,0.180849,0.430982,0.561702,0.364406,0.076593,0.159276,0.228139,0.336978,0.400729,0.017243,0.000000,0.038364,0.153108,0.624841,0.000000,0.162222,0.059111,0.025645,0.294678,0.785871,0.836950,0.673079,0.234691,0.022887,0.038972,0.030305,0.073507,0.674165,0.174926,0.047397,0.685311,0.693615,0.219884,0.114076,0.000000,0.855566,0.973117,0.127607,0.425465,2.413773,0.102667,0.104560,0.000000,1.524611,2.053140,0.002818,1.503155,0.097173,0.115592,0.002651,0.274150,1.421618,0.081148,0.079711,0.000000,0.032441,0.063327,0.100917,0.323255,0.258363,0.701672,0.067699,0.000000,0.000000,0.056450,0.006828,0.000000,0.586988,0.001358,0.588443,0.087616,0.275125,0.126879,0.578645,0.289714,0.008511,0.219051,0.239178,0.396996,0.034674,0.016829,0.531256,0.335042,0.307349,0.332822,0.027105,0.161598,0.069451,0.055470,0.001590,0.025162,0.302751,0.161358,0.018186,0.457305,1.544475,0.252885,0.141367,0.190441,1.290273,0.811188,0.223391,1.451164,0.066744,0.408330,1.830843,1.289839,0.000000,0.681482,0.545233,0.786216,0.125415,0.319962,0.325544,0.159222,1.677902,1.126670,0.024840,0.902487,0.176715,0.032755,1.377793,0.224069,0.288367,0.580326,0.171981,0.014951,0.000302,0.176081,0.049107,0.085849,0.193797,0.223852,0.686062,0.201058,0.069702,1.350002,0.241270,0.015671,0.000000,0.760068,1.454067,0.293036,0.390833,0.000000,0.050375,0.126862,0.022337,0.017508,0.069953,0.660958,0.154651,0.865080,0.076324,0.122759,0.319339,0.249961,0.406375,0.037014,0.346720,0.066203,0.018234,0.132540,1.536035,0.352923,0.105465,0.060933,0.099788,0.114127,0.080790,0.261948,0.116303,0.018233,0.080326,0.024843,0.676819,0.479693,0.249011,0.389358,0.126620,1.000099,0.310688,0.495595,0.383908,0.203511,0.132348,0.031794,0.039314,0.207983,0.011780,0.397553,0.000000,6.525724,0.000000,0.127665,0.088331,0.026038,0.428942,1.105766,0.000000,0.596590,0.765554,0.000000,0.411104,0.140341,0.556240,0.288851,0.262788,0.039624,0.139408,0.000000,0.008927,0.945571,1.569146,0.021297,0.242772,0.000013,2.240049,0.033459,0.236631,0.232750,0.000000,0.090934,0.813357,0.074802,0.000000,0.098984,0.078170,0.000000,0.829890,0.056702,0.035410,0.077333,0.279510,0.000780,0.152148,0.242862,0.455803,0.109874,1.216506,0.401796,0.030068,0.000000,0.002548,0.172814,0.076119,0.042451,0.556589,0.006105,0.000000,0.812734,0.574072,0.771187,0.216537,0.000000,0.174446,0.093877,0.000000,0.473085,0.104542,0.346352,0.125904,0.054897,0.483401,0.596816,0.000000,0.603007,0.906542,0.054941,0.005654,4.536798,0.400971,0.132029,0.137366,1.272390,0.454450,0.232666,0.057007,0.098158,0.204317,0.025979,1.224517,0.750265,0.034023,1.230568,0.040641,0.272173,0.558668,0.043370,0.232888,0.297040,0.174039,0.152297,0.686500,0.041204,0.681459,0.000000,0.000000,0.010101,0.000000,0.072267,1.319266,0.403583,0.000000,0.181103,5.542815,1.510719,0.004017,0.685363,0.226466,0.396183,0.192776,0.131867,0.006483,0.215479,0.065272,0.148385,0.093874,1.324482,0.000000,0.000000,0.006040,0.000000,0.000000,0.586895,0.000000,0.212717,0.260002,0.389110,0.028576,0.023647,0.075393,0.097946,0.221555,0.020119,0.911532,0.249736,0.000000,0.002455,0.192717,0.470469,0.000000,0.467082,0.349954,0.006921,0.277957,0.068139,0.349961,0.387215,0.233081,0.201036,0.037257,0.394157,1.796367,0.298879,0.005423,0.065094,0.000000,0.284120,0.087606,0.435520,0.850503,0.331354,0.326742,0.337544,0.460194,1.882331,0.009992,0.306995,0.133657,0.191862,0.400077,0.201469,0.069878,0.104058,1.574933,0.318135,0.345635,0.028098,0.027736,0.206597,0.120976,0.000000,0.502821,0.318862,0.238547,0.000000,0.800008,0.058823,0.076044,0.189904,0.729993,0.000000,0.043468,0.022413,0.017554,0.007378,0.196843,1.266258,0.204979,0.000000,0.690485,0.209559,0.905433,0.073286,0.055548,0.160182,0.156539,0.199196,0.045164,0.271928,0.098477,0.855795,0.131531,0.001418,0.155465,0.387033,0.505114,0.981228,0.020929,0.000000,0.883627,0.186795,1.016417,0.135337,0.178502,0.008149,0.466921,0.303053,0.000000,0.080116,0.201338,2.286819,0.608962,1.832666,0.072686,0.178270,0.026368,0.008603,0.071986,0.123662,0.112586,0.008693,0.108137,0.524515,0.841825,0.013380,0.118626,0.245704,0.055736,0.025127,0.000000,0.199605,0.088970,0.067916,0.052192,0.492457,0.652203,0.101306,0.033897,0.133181,0.017669,0.979071,0.085156,0.392085,0.447760,0.224931,0.103857,0.083036,0.111627,0.475887,5.179820,0.000000,0.006612,1.015682,1.345518,0.355190,0.080942,0.000000,0.301647,0.261896,0.049805,0.110868,0.020935,0.004499,0.116897,0.221952,0.023020,0.317665,1.193641,0.897020,0.740353,2.139666,0.000000,0.474207,0.008224,0.646971,0.000000,0.082760,0.313116,0.000000,0.138558,0.283372,0.210934,0.172379,0.044120,0.030556,0.643730,0.000000,0.061507,0.075041,0.215617,0.729896,0.133016,0.353843,0.089006,1.281434,0.144573,0.928889,0.096650,1.897175,0.000000,0.056476,0.429995,0.241272,0.067683,0.881286,0.186218,0.653168,0.156074,0.218474,0.000000,0.325520,0.402134,0.804139,0.053082,0.411476,0.156462,3.071758,0.046546,0.249828,0.127489,0.119640,0.689781,1.411899,1.465338,0.285881,0.153749,0.564701,0.006661,3.169478,1.394858,0.022446,0.189060,0.087550,0.229107,0.399723,0.702429,0.095958,0.000000,0.412641,1.528974,0.000000,0.088922,0.262054,0.706261,0.281681,0.126809,0.718763,0.190293,0.195277,0.003838,0.105212,0.052465,0.101357,0.346547,0.419197,0.874245,0.190782,0.105741,2.026271,0.011175,0.132653,0.073785,0.315552,0.478357,0.000000,0.380437,0.305630,0.000000,0.094378,0.141588,0.236798,1.112156,0.063168,0.004207,0.475557,0.001310,0.017008,0.916365,0.080639,0.267242,0.087749,0.236280,0.511319,0.000000,0.149121,0.571899,0.001591,0.678542,0.000000,0.587554,0.023073,0.000000,0.061555,0.742987,0.407609,0.000000,0.019849,0.277582,0.000000,0.300729,0.361018,0.280553,1.531321,0.092779,1.440045,0.526135,0.139829,1.464698,0.161771,0.253509,0.040007,0.003559,0.000000,0.119253,0.230847,0.027689,0.442817,0.021680,0.169250,0.052568,0.000000,0.244384,0.327373,0.406596,0.426671,0.242413,0.327303,0.436491,0.192015,0.035353,0.091326,1.735876,0.805689,0.231734,0.560629,0.089548,0.006862,0.182897,1.761172,0.603868,2.161509,0.671183,0.052947,0.000000,0.787525,0.000000,0.056192,0.173075,0.006990,0.018978,0.101336,0.406446,1.247063,0.672017,1.120767,0.004136,1.031979,1.866430,0.562976,0.031875,1.059837,0.168622,0.017027,0.689703,0.026796,0.022019,0.495315,0.003602,0.776418,0.095007,0.048434,0.129934,0.054648,0.216480,1.154864,0.004062,0.155061,0.065908,0.454152,0.115507,0.300980,0.364765,0.016556,0.482496,0.002038,0.032334,3.076319,0.471151,0.326915,0.935592,0.348380,0.983201,0.018106,0.124093,0.063535,0.090387,0.719269,0.202563,0.000000,0.000000,0.028551,0.103525,0.660271,0.240753,0.070132,0.554765,0.407122,0.450300,0.116079,1.013566,0.000000,0.221351,0.738504,0.093692,0.233315,0.185948,0.619216,0.443751,0.000000,0.839088,0.097488,0.029842,0.793417,0.219022,0.427053,0.201732,0.083570,0.161746,0.247083,0.000000,0.054529,0.103002,0.610872,0.126372,0.107944,0.882509,0.021828,0.361671,0.010820,0.000000,2.753273,0.319133,1.510980,0.345519,0.439768,0.000000,0.515442,0.021787,0.023406,0.855725,0.656154,0.293070,0.016562,0.259523,0.000000,0.175593,0.512357,1.137856,0.003668,0.085425,0.799812,0.040209,0.264604,0.499925
